"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","ensembl_id"
"ENSG00000223704",13.48,1.201,0.770557488904456,1.55879034802015,0.119046009416886,0.303852,NA,"ENSG00000223704"
"ENSG00000119523",1218.93,-0.349,0.223946101439377,-1.55867432010585,0.119073482760356,0.303884,"ALG2","ENSG00000119523"
"ENSG00000271122",328.61,-0.392,0.251806788286166,-1.55861276175838,0.119088060698038,0.303889,"HERPUD2-AS1","ENSG00000271122"
"ENSG00000166881",2235.97,-0.354,0.227350100859145,-1.5583585391784,0.119148279225628,0.30397,"NEMP1","ENSG00000166881"
"ENSG00000102974",3497.2,0.332,0.213291789782122,1.55831828175633,0.11915781732018,0.30397,"CTCF","ENSG00000102974"
"ENSG00000265790",11.88,1.154,0.740817472925545,1.55840973847525,0.119136149563312,0.30397,"RNASEH1P1","ENSG00000265790"
"ENSG00000095319",2872.43,0.383,0.245975321289,1.55740857911783,0.11937351056552,0.304436,"NUP188","ENSG00000095319"
"ENSG00000120539",1233.31,-0.388,0.249246366721846,-1.5573874580969,0.119378522054891,0.304436,"MASTL","ENSG00000120539"
"ENSG00000180764",487.12,-0.387,0.248444947883186,-1.55741056415203,0.119373039575086,0.304436,"PIPSL","ENSG00000180764"
"ENSG00000029153",267.4,0.511,0.328150026394601,1.55723365458493,0.119415020748038,0.304497,"BMAL2","ENSG00000029153"
"ENSG00000168282",41.95,-0.88,0.564912757097821,-1.55707606090686,0.119452427943809,0.30456,"MGAT2","ENSG00000168282"
"ENSG00000239900",172.47,0.448,0.287863512093743,1.55698363078519,0.119474371874497,0.304584,"ADSL","ENSG00000239900"
"ENSG00000105497",378.71,0.399,0.256173792386367,1.55687492782631,0.119500183197506,0.304617,"ZNF175","ENSG00000105497"
"ENSG00000240874",2.51,-3.069,1.97160439217406,-1.55662695003084,0.119559081432018,0.304735,"RPS13P7","ENSG00000240874"
"ENSG00000164252",1203.76,0.399,0.256605815623081,1.55657334763824,0.119571815747307,0.304735,"AGGF1","ENSG00000164252"
"ENSG00000113638",333.47,0.464,0.29782618440971,1.55648701818611,0.119592327260726,0.304755,"TTC33","ENSG00000113638"
"ENSG00000189144",74.63,0.554,0.356213055120655,1.55613354466732,0.119676339826462,0.304916,"ZNF573","ENSG00000189144"
"ENSG00000278917",11.51,1.212,0.779187622773012,1.55607706385138,0.119689768306509,0.304916,NA,"ENSG00000278917"
"ENSG00000273210",3.43,-2.598,1.66959516642924,-1.55606068044678,0.119693663729951,0.304916,NA,"ENSG00000273210"
"ENSG00000115415",1937.28,-0.347,0.222891064723177,-1.55571198821092,0.119776594585868,0.305095,"STAT1","ENSG00000115415"
"ENSG00000198715",1766.18,0.367,0.235705836361357,1.55532723234362,0.11986815481974,0.305121,"GLMP","ENSG00000198715"
"ENSG00000269068",19.98,-0.983,0.631766792060639,-1.555366074712,0.119858909026525,0.305121,NA,"ENSG00000269068"
"ENSG00000078319",174.86,-0.45,0.2895367202013,-1.55528660424614,0.119877826274375,0.305121,NA,"ENSG00000078319"
"ENSG00000283141",13.17,1.119,0.719326403472368,1.55528011860492,0.119879370227622,0.305121,NA,"ENSG00000283141"
"ENSG00000258457",39.22,0.716,0.460332347261543,1.55527439069084,0.119880733811456,0.305121,NA,"ENSG00000258457"
"ENSG00000166482",29.66,-0.847,0.544863640803695,-1.55537460048081,0.119856879680863,0.305121,"MFAP4","ENSG00000166482"
"ENSG00000214867",13.38,-1.277,0.82108099855855,-1.55549578655651,0.119828037281413,0.305121,NA,"ENSG00000214867"
"ENSG00000230673",272.79,-0.454,0.291669946510397,-1.55524209043289,0.119888423419146,0.305121,NA,"ENSG00000230673"
"ENSG00000039139",47.41,0.665,0.427535803522713,1.55495677523161,0.119956364173622,0.305197,"DNAH5","ENSG00000039139"
"ENSG00000259642",152.57,-0.452,0.290694370830289,-1.55499754057587,0.119946655069818,0.305197,NA,"ENSG00000259642"
"ENSG00000228519",339.3,0.44,0.283177449094841,1.55502399472808,0.119940354799545,0.305197,NA,"ENSG00000228519"
"ENSG00000198182",408.85,0.421,0.271040108012831,1.55479176550417,0.119995670916432,0.305264,"ZNF607","ENSG00000198182"
"ENSG00000140548",1333.19,0.439,0.282465707693103,1.55461818354236,0.120037030524764,0.305337,"ZNF710","ENSG00000140548"
"ENSG00000085719",2126.47,-0.443,0.285190411744463,-1.55454761044117,0.120053849264493,0.305348,"CPNE3","ENSG00000085719"
"ENSG00000086967",8.46,1.455,0.936355095122294,1.55375244127674,0.120243478810429,0.305798,"MYBPC2","ENSG00000086967"
"ENSG00000148143",5519.97,0.364,0.234401842713668,1.55357395881281,0.120286074980072,0.305874,"ZNF462","ENSG00000148143"
"ENSG00000152137",388.5,0.721,0.463834224547425,1.55346908371818,0.120311109712468,0.305901,"HSPB8","ENSG00000152137"
"ENSG00000205476",3041.74,0.439,0.282741830277388,1.55337968344086,0.120332453672012,0.305901,"CCDC85C","ENSG00000205476"
"ENSG00000262117",18.33,1.412,0.909288068087162,1.55336876087843,0.120335061593418,0.305901,"BCAR4","ENSG00000262117"
"ENSG00000160183",2.51,-3.069,1.97597761693431,-1.55325422025179,0.120362412507027,0.305938,"TMPRSS3","ENSG00000160183"
"ENSG00000275833",22.98,0.886,0.570533172693702,1.55300703512905,0.120421453902631,0.305991,NA,"ENSG00000275833"
"ENSG00000151500",710.17,-0.38,0.244449015589484,-1.55302900952617,0.120416204290642,0.305991,"THYN1","ENSG00000151500"
"ENSG00000141524",2174.93,-0.454,0.292517594161669,-1.5530412225604,0.120413286713947,0.305991,"TMC6","ENSG00000141524"
"ENSG00000120215",14.49,-1.138,0.733167220068776,-1.55227665502792,0.120596041291881,0.306372,"MLANA","ENSG00000120215"
"ENSG00000225973",165.41,-0.508,0.32703161709053,-1.55227362498559,0.120596765994552,0.306372,"PIGBOS1","ENSG00000225973"
"ENSG00000179562",1418.9,-0.355,0.228842725766224,-1.5521706228938,0.120621403285408,0.306402,"GCC1","ENSG00000179562"
"ENSG00000005884",7897.23,-0.461,0.296736973956652,-1.55191100087694,0.120683520310185,0.306512,"ITGA3","ENSG00000005884"
"ENSG00000102393",1080.33,-0.377,0.242688829993065,-1.55188256487791,0.12069032541303,0.306512,"GLA","ENSG00000102393"
"ENSG00000260701",33.81,-0.792,0.510430145954578,-1.55165204596412,0.120745502660231,0.30662,NA,"ENSG00000260701"
"ENSG00000019169",13.36,1.188,0.765442415619468,1.5515521074662,0.120769430176899,0.306648,"MARCO","ENSG00000019169"
"ENSG00000272663",6.19,-1.758,1.13334873824388,-1.55130784939255,0.12082792665255,0.306764,NA,"ENSG00000272663"
"ENSG00000157107",731.69,-0.503,0.324159638540668,-1.55100961791463,0.120899379081619,0.306848,"FCHO2","ENSG00000157107"
"ENSG00000147439",419.7,0.469,0.302359834966809,1.55104584095716,0.120890698742569,0.306848,"BIN3","ENSG00000147439"
"ENSG00000119121",17.28,1.006,0.648630386362516,1.55108822889862,0.120880541692054,0.306848,"TRPM6","ENSG00000119121"
"ENSG00000185499",58.4,0.741,0.478025150534304,1.55065605900189,0.120984130080743,0.306999,"MUC1","ENSG00000185499"
"ENSG00000197933",328.5,-0.407,0.262425386623218,-1.55066366027092,0.120982307504792,0.306999,"ZNF823","ENSG00000197933"
"ENSG00000171988",3002.34,0.446,0.287860306804705,1.55057206049823,0.121004272049815,0.307017,"JMJD1C","ENSG00000171988"
"ENSG00000151025",3.43,2.315,1.49314984771762,1.55023206581736,0.121085826047439,0.307192,"GPR158","ENSG00000151025"
"ENSG00000147576",312.02,-0.429,0.276519785164566,-1.54993373999956,0.121157420413687,0.307341,"ADHFE1","ENSG00000147576"
"ENSG00000103404",374.96,0.414,0.266825500509636,1.54972572690546,0.121207360478299,0.307435,"USP31","ENSG00000103404"
"ENSG00000227307",2.87,2.523,1.62796786484779,1.54949220113793,0.121263444844947,0.307537,NA,"ENSG00000227307"
"ENSG00000141404",92.24,0.55,0.355190503821216,1.54945142757727,0.121273239247398,0.307537,"GNAL","ENSG00000141404"
"ENSG00000267213",19.73,-0.958,0.618239781432768,-1.54921710796978,0.121329538223094,0.307647,"DPY19L3-DT","ENSG00000267213"
"ENSG00000183783",5.63,1.691,1.09152672689633,1.54877266913807,0.121436377808801,0.307828,"KCTD8","ENSG00000183783"
"ENSG00000112118",9591.39,0.359,0.231875113924798,1.54876073126205,0.121439248594359,0.307828,"MCM3","ENSG00000112118"
"ENSG00000225465",5.63,1.691,1.09152672689633,1.54877266913807,0.121436377808801,0.307828,NA,"ENSG00000225465"
"ENSG00000173660",2375.73,-0.342,0.221014455464507,-1.54842204087137,0.121520717987202,0.308002,"UQCRH","ENSG00000173660"
"ENSG00000104142",2524.22,-0.362,0.233597581107715,-1.54831028658225,0.121547609006446,0.308005,"VPS18","ENSG00000104142"
"ENSG00000155592",720.75,0.376,0.242755688507433,1.54832493388023,0.121544084216598,0.308005,"ZKSCAN2","ENSG00000155592"
"ENSG00000253641",13.19,1.115,0.720535491213886,1.54805141702722,0.121609917700193,0.308131,"LINC03022","ENSG00000253641"
"ENSG00000253636",37.26,-0.745,0.481559368621544,-1.54763678073576,0.121709770760656,0.308351,NA,"ENSG00000253636"
"ENSG00000023902",1842.62,0.341,0.220441502351404,1.54752344484586,0.121737075558501,0.308382,"PLEKHO1","ENSG00000023902"
"ENSG00000143321",15965.92,0.361,0.233461656110758,1.54746886656297,0.121750226226107,0.308382,"HDGF","ENSG00000143321"
"ENSG00000028203",2582.3,0.392,0.253216708281491,1.54742697800998,0.121760320049612,0.308382,"VEZT","ENSG00000028203"
"ENSG00000158874",6.78,-1.745,1.12760944361967,-1.54734962014922,0.121778962580389,0.308396,"APOA2","ENSG00000158874"
"ENSG00000155622",55.36,-0.86,0.555998868539105,-1.54729612683656,0.121791855280383,0.308396,"XAGE2","ENSG00000155622"
"ENSG00000139182",3422.24,0.37,0.239308629952755,1.54724168542497,0.121804977582315,0.308397,"CLSTN3","ENSG00000139182"
"ENSG00000092853",1473.24,-0.363,0.234626222806844,-1.54703154641763,0.121855638869228,0.308479,"CLSPN","ENSG00000092853"
"ENSG00000258788",9.73,1.406,0.908904660380602,1.54700015911692,0.12186320727917,0.308479,NA,"ENSG00000258788"
"ENSG00000122545",6503.06,-0.418,0.270410743847505,-1.54687862191654,0.121892516972778,0.308489,"SEPTIN7","ENSG00000122545"
"ENSG00000140006",355.02,-0.507,0.328016134068228,-1.54688147249582,0.121891829469074,0.308489,"WDR89","ENSG00000140006"
"ENSG00000252636",4.83,1.879,1.21530302253384,1.54651139221665,0.121981110913866,0.30868,"RNU6-826P","ENSG00000252636"
"ENSG00000171310",956.9,-0.44,0.28477357442836,-1.54629694171536,0.12203287024226,0.308779,"CHST11","ENSG00000171310"
"ENSG00000134107",1583.97,-0.542,0.350749157777116,-1.54620717955944,0.12205454014637,0.308785,"BHLHE40","ENSG00000134107"
"ENSG00000276075",16.11,1.032,0.667563164877533,1.54617942833611,0.122061240308364,0.308785,NA,"ENSG00000276075"
"ENSG00000110955",18061.55,-0.34,0.22004977586615,-1.54607090572126,0.122087444403854,0.308819,"ATP5F1B","ENSG00000110955"
"ENSG00000198015",885.19,0.439,0.284134596987449,1.54599742413013,0.122105189917688,0.308832,"MRPL42","ENSG00000198015"
"ENSG00000241697",504.47,0.481,0.311228974767331,1.54569046998764,0.122179339932024,0.308987,"TMEFF1","ENSG00000241697"
"ENSG00000106305",496.35,0.466,0.301514409803352,1.54559851382846,0.122201560361957,0.30901,"AIMP2","ENSG00000106305"
"ENSG00000188801",5.96,-1.928,1.24726863404038,-1.54548443990272,0.122229129752785,0.309047,NA,"ENSG00000188801"
"ENSG00000169032",1743.94,-0.36,0.232963464610134,-1.54540784654742,0.12224764356546,0.309062,"MAP2K1","ENSG00000169032"
"ENSG00000198093",354.94,0.413,0.267437240984009,1.54514504837023,0.122311182658334,0.30919,"ZNF649","ENSG00000198093"
"ENSG00000086991",118.9,0.855,0.553555681483224,1.54488886243405,0.122373147890048,0.309314,"NOX4","ENSG00000086991"
"ENSG00000182687",5.82,1.737,1.12469820160785,1.544693419377,0.122420437371144,0.309401,"GALR2","ENSG00000182687"
"ENSG00000227372",1767.94,0.364,0.235977060181451,1.54437421923191,0.12249770187218,0.309467,"GFOD3P","ENSG00000227372"
"ENSG00000129055",1362.61,-0.432,0.279750344384779,-1.54446472599818,0.122475790243027,0.309467,"ANAPC13","ENSG00000129055"
"ENSG00000102934",56.87,-0.616,0.39881457855261,-1.54450085483841,0.122467044329662,0.309467,"PLLP","ENSG00000102934"
"ENSG00000182195",2165.63,-0.369,0.239148390109641,-1.54437290217689,0.122498020752953,0.309467,"LDOC1","ENSG00000182195"
"ENSG00000140264",2942.98,-0.368,0.238046031405996,-1.544292341946,0.122517526948557,0.309483,"SERF2","ENSG00000140264"
"ENSG00000119596",4100.93,0.339,0.219681138051454,1.54403644337776,0.122579504234584,0.309607,"YLPM1","ENSG00000119596"
"ENSG00000154928",165.2,-0.533,0.345052112834593,-1.54379024237631,0.122639155939316,0.309628,"EPHB1","ENSG00000154928"
"ENSG00000168724",1932.55,-0.361,0.23398500962811,-1.54381048749849,0.122634249920659,0.309628,"DNAJC21","ENSG00000168724"
"ENSG00000272192",12.37,1.19,0.770460756564913,1.54388959014353,0.12261508237555,0.309628,NA,"ENSG00000272192"
"ENSG00000175106",153.6,0.493,0.31926039671219,1.5438594315266,0.122622389903765,0.309628,"TVP23C","ENSG00000175106"
"ENSG00000272333",2744.83,0.439,0.284632846437428,1.54351025204163,0.122707021974595,0.309767,"KMT2B","ENSG00000272333"
"ENSG00000112212",8.82,1.39,0.900912507489977,1.54311147356828,0.12280373136486,0.309978,"TSPO2","ENSG00000112212"
"ENSG00000156510",3.1,-3.176,2.05806198059134,-1.54298855920138,0.122833551829198,0.309988,"HKDC1","ENSG00000156510"
"ENSG00000180139",10.04,1.459,0.945675408350087,1.54301480687342,0.122827183361751,0.309988,"ACTA2-AS1","ENSG00000180139"
"ENSG00000237938",39.15,0.733,0.475178423679562,1.54293474895677,0.122846608604559,0.309989,NA,"ENSG00000237938"
"ENSG00000186594",1308.28,-0.468,0.303562587016789,-1.54258462715962,0.122931590310803,0.310138,"MIR22HG","ENSG00000186594"
"ENSG00000104883",123.62,-0.533,0.345195639164875,-1.5426254948394,0.122921668524404,0.310138,"PEX11G","ENSG00000104883"
"ENSG00000260948",33.61,0.807,0.523177426032774,1.54237741548003,0.122981906439549,0.310203,NA,"ENSG00000260948"
"ENSG00000231460",4.29,-2.148,1.39274441965321,-1.54237118881011,0.12298341867815,0.310203,NA,"ENSG00000231460"
"ENSG00000188573",13.58,-1.306,0.846591057229535,-1.54221060555564,0.123022423706529,0.310258,"FBLL1","ENSG00000188573"
"ENSG00000183935",274.42,-0.423,0.27444638702655,-1.54212971282721,0.123042075884774,0.310258,"HTR7P1","ENSG00000183935"
"ENSG00000102241",4791.14,-0.365,0.236668179734376,-1.54212326713209,0.123043641915278,0.310258,"HTATSF1","ENSG00000102241"
"ENSG00000185838",280.3,-0.471,0.305179924081741,-1.54188825124805,0.123100751437881,0.310369,"GNB1L","ENSG00000185838"
"ENSG00000105248",700.29,0.464,0.301303178092386,1.54162652456639,0.123164376120666,0.310497,"YJU2","ENSG00000105248"
"ENSG00000081052",13.28,1.153,0.748306664299646,1.54133544538306,0.123235166434176,0.31061,"COL4A4","ENSG00000081052"
"ENSG00000157617",377.15,-0.39,0.252929971187451,-1.54137490926196,0.123225566977013,0.31061,"C2CD2","ENSG00000157617"
"ENSG00000116035",3.55,-2.649,1.7185222635544,-1.54126583135837,0.123252101237456,0.31062,"VAX2","ENSG00000116035"
"ENSG00000144712",258.79,0.507,0.329282322471349,1.54112281838312,0.123286897293113,0.310675,"CAND2","ENSG00000144712"
"ENSG00000166272",4341.15,-0.342,0.22171047844218,-1.54069462364026,0.123391125929547,0.310905,"WBP1L","ENSG00000166272"
"ENSG00000197157",12079.39,-0.353,0.229020643643233,-1.54053690361428,0.12342953453969,0.310969,"SND1","ENSG00000197157"
"ENSG00000223803",271.89,-0.562,0.364788969201669,-1.54022736953052,0.123504940649282,0.311127,NA,"ENSG00000223803"
"ENSG00000228634",2.89,2.504,1.62562291922957,1.54013480009493,0.123527498626915,0.311151,NA,"ENSG00000228634"
"ENSG00000116198",1041.86,-0.391,0.253716001751935,-1.54007490448763,0.123542096127748,0.311152,"CEP104","ENSG00000116198"
"ENSG00000179023",64.74,0.591,0.383836154951998,1.54002735163421,0.123553686464414,0.311152,"KLHDC7A","ENSG00000179023"
"ENSG00000198885",244.19,0.423,0.274958298509233,1.53992363963209,0.123578967745194,0.311156,"ITPRIPL1","ENSG00000198885"
"ENSG00000127540",348.02,0.381,0.247668473877455,1.53991402918121,0.123581310634184,0.311156,"UQCR11","ENSG00000127540"
"ENSG00000139613",3757.49,0.427,0.277055186547401,1.53978965537917,0.123611634297151,0.3112,"SMARCC2","ENSG00000139613"
"ENSG00000120937",239.67,0.665,0.43181889222517,1.53967491109446,0.123639615331538,0.311205,"NPPB","ENSG00000120937"
"ENSG00000037757",498.82,-0.405,0.26302683437891,-1.53968597701755,0.123636916629026,0.311205,"MRI1","ENSG00000037757"
"ENSG00000152253",490.76,-0.408,0.264962614759687,-1.5394717468281,0.12368917019843,0.311297,"SPC25","ENSG00000152253"
"ENSG00000165119",15558.7,0.339,0.22019167098651,1.53934458001253,0.123720196014505,0.311342,"HNRNPK","ENSG00000165119"
"ENSG00000197498",366.48,0.397,0.257869128635066,1.53913564537252,0.123771184511766,0.311426,"RPF2","ENSG00000197498"
"ENSG00000108946",3230.63,-0.444,0.288655340143179,-1.53910166813065,0.123779477882354,0.311426,"PRKAR1A","ENSG00000108946"
"ENSG00000104848",9.94,-1.331,0.864873128402283,-1.53882671624829,0.123846605756409,0.311563,"KCNA7","ENSG00000104848"
"ENSG00000153936",1307.26,0.486,0.316117922134275,1.53861974147764,0.123897156161909,0.311624,"HS2ST1","ENSG00000153936"
"ENSG00000106714",52.45,-0.795,0.516506016291803,-1.53865611765402,0.123888270674002,0.311624,"CNTNAP3","ENSG00000106714"
"ENSG00000264049",10.7,-1.273,0.827641020088885,-1.53831269661082,0.12397217680989,0.31178,"MIR4737","ENSG00000264049"
"ENSG00000254198",45.11,0.743,0.483203952050387,1.53823908274235,0.123990168243419,0.311793,NA,"ENSG00000254198"
"ENSG00000084070",346.98,-0.386,0.251291063888084,-1.53777046575984,0.12410474730552,0.312016,"SMAP2","ENSG00000084070"
"ENSG00000110013",398.92,-0.383,0.248946512089488,-1.53781866411607,0.124092958769884,0.312016,"SIAE","ENSG00000110013"
"ENSG00000272693",16.19,0.993,0.645998245020292,1.53752341930029,0.124165184577791,0.312135,NA,"ENSG00000272693"
"ENSG00000140280",61.63,-0.609,0.396275379788247,-1.53729108348853,0.124222043998131,0.312245,"LYSMD2","ENSG00000140280"
"ENSG00000258130",12.99,-1.171,0.761907656136037,-1.53718121611829,0.124248938854927,0.31228,NA,"ENSG00000258130"
"ENSG00000116685",4017.29,-0.418,0.271925572263512,-1.53705432907569,0.124280005675503,0.312326,"KIAA2013","ENSG00000116685"
"ENSG00000217769",33.91,-0.759,0.493524613917984,-1.53697123232942,0.124300354233524,0.312344,NA,"ENSG00000217769"
"ENSG00000019102",5.93,-1.975,1.28488092373772,-1.53681773280628,0.124337949711773,0.312406,"VSIG2","ENSG00000019102"
"ENSG00000268333",20.56,0.956,0.62229746254898,1.53660344393451,0.124390448700476,0.312505,NA,"ENSG00000268333"
"ENSG00000131187",5.5,-1.862,1.21174245622876,-1.53650117613191,0.124415509554689,0.312535,"F12","ENSG00000131187"
"ENSG00000157654",10.75,-1.335,0.869292329946239,-1.53600558134902,0.12453701147434,0.312757,"PALM2AKAP2","ENSG00000157654"
"ENSG00000167588",15.8,1.173,0.763805830205801,1.5359822959966,0.124542722476223,0.312757,"GPD1","ENSG00000167588"
"ENSG00000255346",3,2.643,1.72052900869472,1.53604953017527,0.124526233073186,0.312757,"NOX5","ENSG00000255346"
"ENSG00000143184",5.59,-1.813,1.1804376363583,-1.53582681528054,0.124580861154998,0.31282,"XCL1","ENSG00000143184"
"ENSG00000230090",9.6,1.407,0.916522678927304,1.5356603539684,0.124621703417585,0.31289,NA,"ENSG00000230090"
"ENSG00000228672",82.74,-0.599,0.390210003026803,-1.53555132895739,0.124648459004616,0.312924,"PROB1","ENSG00000228672"
"ENSG00000134398",44.34,-0.741,0.482562897074502,-1.53547103284519,0.124668167160577,0.312941,"ERN2","ENSG00000134398"
"ENSG00000181031",104.05,0.558,0.363131954741914,1.5353963591047,0.124686497522888,0.312954,"RPH3AL","ENSG00000181031"
"ENSG00000175287",270.66,-0.495,0.322506376063037,-1.53520628058407,0.124733166088805,0.313039,"PHYHD1","ENSG00000175287"
"ENSG00000174599",145.85,0.504,0.328154890883856,1.53477068783091,0.124840165313567,0.313274,"TRAM1L1","ENSG00000174599"
"ENSG00000112695",1861.63,-0.364,0.237378282163226,-1.53455086195124,0.124894190620302,0.313377,"COX7A2","ENSG00000112695"
"ENSG00000272662",10.26,-1.333,0.868749269254844,-1.53418177019538,0.124984941115794,0.313572,NA,"ENSG00000272662"
"ENSG00000269556",485.66,-0.369,0.240406217909551,-1.53404988018854,0.125017382057547,0.313621,"TMEM185A","ENSG00000269556"
"ENSG00000228486",247.44,0.487,0.31773006136414,1.53358990624363,0.12513057307067,0.313872,"C2orf92","ENSG00000228486"
"ENSG00000105464",114.38,-0.565,0.368762866171825,-1.53307238617636,0.125258020602162,0.314159,"GRIN2D","ENSG00000105464"
"ENSG00000235768",13.58,1.126,0.73431633771779,1.53295710036956,0.125286425337491,0.314197,"BRD7P5","ENSG00000235768"
"ENSG00000145087",21.76,0.983,0.641648050280671,1.53273727142659,0.125340601885129,0.3143,"STXBP5L","ENSG00000145087"
"ENSG00000206688",3.98,2.171,1.4163331017637,1.53264219437313,0.125364039152802,0.314326,"SNORD116-18","ENSG00000206688"
"ENSG00000153767",755.18,-0.379,0.247251580910317,-1.53252156882,0.125393779249174,0.314368,"GTF2E1","ENSG00000153767"
"ENSG00000173868",51.82,-2.18,1.42336258166752,-1.53193224850524,0.125539154579196,0.314681,"PHOSPHO1","ENSG00000173868"
"ENSG00000104936",1319.3,0.393,0.256842556618036,1.5319099580856,0.125544655824512,0.314681,"DMPK","ENSG00000104936"
"ENSG00000163218",13.61,-1.125,0.73420778641657,-1.53181701890409,0.12556759511291,0.314705,"PGLYRP4","ENSG00000163218"
"ENSG00000259763",4.63,1.814,1.18437695545278,1.53171995888949,0.125591554993524,0.314732,NA,"ENSG00000259763"
"ENSG00000100330",230.57,-0.466,0.304093779949486,-1.53162700574779,0.125614504405935,0.314757,"MTMR3","ENSG00000100330"
"ENSG00000251303",2.65,-2.955,1.92988754898398,-1.53123908421729,0.125710314509857,0.314931,"CAB39P1","ENSG00000251303"
"ENSG00000265485",2.83,2.485,1.62271552464387,1.53126547916632,0.125703793595928,0.314931,"LINC01915","ENSG00000265485"
"ENSG00000078618",3688.76,-0.326,0.213016278021533,-1.53102399966376,0.125763461313982,0.314966,"NRDC","ENSG00000078618"
"ENSG00000007384",3313.74,-0.433,0.282764257392564,-1.5310876909612,0.125747721544742,0.314966,"RHBDF1","ENSG00000007384"
"ENSG00000141577",1238.59,0.474,0.309454112147001,1.53105563038606,0.125755644351399,0.314966,"CEP131","ENSG00000141577"
"ENSG00000250786",1670.24,-0.386,0.251921051924954,-1.5306395127475,0.125858510592958,0.315171,"SNHG18","ENSG00000250786"
"ENSG00000278619",153,0.562,0.367522230447077,1.52989310817706,0.126043189551959,0.315568,"MRM1","ENSG00000278619"
"ENSG00000196236",744.24,-0.359,0.234860079075972,-1.52989329817873,0.126043142514001,0.315568,"XPNPEP3","ENSG00000196236"
"ENSG00000162402",3413.07,-0.338,0.221306717374386,-1.52928639056999,0.126193461963324,0.315837,"USP24","ENSG00000162402"
"ENSG00000176087",3578.96,-0.359,0.234937946178794,-1.52922305010057,0.126209158233253,0.315837,"SLC35A4","ENSG00000176087"
"ENSG00000231721",16.03,1.104,0.721698954855601,1.52920226923063,0.12621430822863,0.315837,"LINC-PINT","ENSG00000231721"
"ENSG00000123200",5266.71,0.327,0.213582721474918,1.52929099333475,0.126192321421021,0.315837,"ZC3H13","ENSG00000123200"
"ENSG00000270015",277.98,0.468,0.305849470080985,1.52919311008618,0.126216578135113,0.315837,NA,"ENSG00000270015"
"ENSG00000111641",1676.25,0.395,0.258555881392998,1.52890680318124,0.126287549472494,0.31597,"NOP2","ENSG00000111641"
"ENSG00000162068",10.69,1.245,0.814105942708294,1.52887253683818,0.126296045684826,0.31597,"NTN3","ENSG00000162068"
"ENSG00000178996",1440.04,0.328,0.214494229926614,1.52875536928955,0.126325100305982,0.315981,"SNX18","ENSG00000178996"
"ENSG00000230074",22.5,-0.904,0.591587096375385,-1.52874878562439,0.126326733044695,0.315981,NA,"ENSG00000230074"
"ENSG00000101391",1024.46,0.349,0.22825199386258,1.52868376846267,0.126342858082081,0.315989,"CDK5RAP1","ENSG00000101391"
"ENSG00000218350",90.57,-0.591,0.386363989435895,-1.52836065858185,0.126423016991181,0.316156,NA,"ENSG00000218350"
"ENSG00000188660",5.93,-1.794,1.173695285023,-1.52829434680428,0.126439472884867,0.316165,"LINC00319","ENSG00000188660"
"ENSG00000048991",1343.99,0.339,0.221608360867116,1.52809494214244,0.126488967082862,0.316215,"R3HDM1","ENSG00000048991"
"ENSG00000250859",46.05,0.773,0.505920578200659,1.52800151205661,0.126512162538159,0.316215,"HNRNPKP1","ENSG00000250859"
"ENSG00000228010",5.84,1.713,1.12075654883894,1.5280584690605,0.126498021692186,0.316215,NA,"ENSG00000228010"
"ENSG00000137504",3985.23,0.359,0.234949462657479,1.52800327572853,0.126511724648823,0.316215,"CREBZF","ENSG00000137504"
"ENSG00000232187",22.02,0.942,0.616844723373435,1.52779150886083,0.126564311148048,0.316295,NA,"ENSG00000232187"
"ENSG00000130962",573.89,-0.504,0.329667885115675,-1.52776615048522,0.126570609346581,0.316295,"PRRG1","ENSG00000130962"
"ENSG00000135537",159.58,-0.536,0.350755295043105,-1.52745176853116,0.126648711899736,0.316457,"AFG1L","ENSG00000135537"
"ENSG00000119541",1763.26,-0.394,0.257762654150372,-1.52726186599194,0.12669590795031,0.316542,"VPS4B","ENSG00000119541"
"ENSG00000182831",1964.45,-0.341,0.223185305511236,-1.5271797190882,0.126716327977138,0.31656,"HAPSTR1","ENSG00000182831"
"ENSG00000166317",38.61,0.753,0.493180386450025,1.52677348872041,0.12681734613577,0.31678,"SYNPO2L","ENSG00000166317"
"ENSG00000213062",50.75,0.681,0.445911564593298,1.52641476724384,0.126906602265146,0.31697,NA,"ENSG00000213062"
"ENSG00000168546",15.66,-1.156,0.75748241997624,-1.52594618650957,0.127023266923013,0.317228,"GFRA2","ENSG00000168546"
"ENSG00000215790",209.7,0.423,0.276934756196748,1.52585452212388,0.127046098776127,0.317252,NA,"ENSG00000215790"
"ENSG00000186687",377.35,-0.499,0.327276276399211,-1.52569957358304,0.127084700769467,0.317282,"LYRM7","ENSG00000186687"
"ENSG00000204657",7.4,1.586,1.03928089539899,1.52571064007651,0.127081943495364,0.317282,"OR2H2","ENSG00000204657"
"ENSG00000157992",261.49,0.453,0.297109874231161,1.52562959952087,0.127102136246933,0.317293,"KRTCAP3","ENSG00000157992"
"ENSG00000230953",36.35,0.764,0.501062330386934,1.52532655497453,0.127177667519951,0.317382,NA,"ENSG00000230953"
"ENSG00000164270",14.83,1.63,1.0687582225781,1.52540208491631,0.127158839058145,0.317382,"HTR4","ENSG00000164270"
"ENSG00000171346",32.46,-0.752,0.493334584849066,-1.52533015095465,0.127176771047807,0.317382,"KRT15","ENSG00000171346"
