"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol","ensembl_id"
"ENSG00000135842",636.55,1.721,0.383346136923835,4.48906111005203,7.15377747563108e-06,7.6e-05,"NIBAN1","ENSG00000135842"
"ENSG00000112893",3831.06,-1.406,0.313299250917418,-4.48823586144633,7.18153943002937e-06,7.6e-05,"MAN2A1","ENSG00000112893"
"ENSG00000159176",8694.83,-1.232,0.274785781287508,-4.48498605512202,7.29187033530465e-06,7.7e-05,"CSRP1","ENSG00000159176"
"ENSG00000160753",2013.95,-1.182,0.263513844710885,-4.48446416587448,7.30973884414404e-06,7.7e-05,"RUSC1","ENSG00000160753"
"ENSG00000144893",619.75,1.103,0.245970237712623,4.48332325941975,7.34894727947043e-06,7.8e-05,"MED12L","ENSG00000144893"
"ENSG00000177508",3878.3,3.95,0.881353761731115,4.48180347175327,7.40148884136865e-06,7.8e-05,"IRX3","ENSG00000177508"
"ENSG00000161133",26.26,-6.472,1.44428161147943,-4.481380033899,7.41619164956893e-06,7.8e-05,"USP41P","ENSG00000161133"
"ENSG00000125845",401.33,1.84,0.410918596615199,4.47788579050143,7.53859114677946e-06,8e-05,"BMP2","ENSG00000125845"
"ENSG00000114279",55.05,2.246,0.50187454717243,4.47471420183558,7.65135873679221e-06,8.1e-05,"FGF12","ENSG00000114279"
"ENSG00000249641",17.64,3.945,0.881799901076631,4.47422548654766,7.66887805218427e-06,8.1e-05,"HOXC13-AS","ENSG00000249641"
"ENSG00000123080",35.54,-2.95,0.659951537061198,-4.47027296250488,7.81198316051943e-06,8.2e-05,"CDKN2C","ENSG00000123080"
"ENSG00000136830",9512.58,-1.077,0.240995270705026,-4.46909307293202,7.85519471906954e-06,8.3e-05,"NIBAN2","ENSG00000136830"
"ENSG00000115325",109.36,-1.618,0.362141292326634,-4.46792447839747,7.89821779923348e-06,8.3e-05,"DOK1","ENSG00000115325"
"ENSG00000167508",4971.17,-1.344,0.300771360200193,-4.46779412501187,7.90303084299668e-06,8.3e-05,"MVD","ENSG00000167508"
"ENSG00000162517",2493.03,-1.023,0.228988888499897,-4.46752811259467,7.91286153211135e-06,8.3e-05,"PEF1","ENSG00000162517"
"ENSG00000076928",2115.29,-1.147,0.256810849971373,-4.46734390829527,7.91967578998959e-06,8.3e-05,"ARHGEF1","ENSG00000076928"
"ENSG00000234383",50.05,1.872,0.41922928282029,4.46630212930566,7.95831996067305e-06,8.4e-05,NA,"ENSG00000234383"
"ENSG00000069974",338.74,-1.547,0.346556386164046,-4.4647970675839,8.0144678052441e-06,8.4e-05,"RAB27A","ENSG00000069974"
"ENSG00000122691",169.35,1.907,0.42710574696716,4.46464436630252,8.02018559319248e-06,8.4e-05,"TWIST1","ENSG00000122691"
"ENSG00000122787",17.29,3.669,0.821788893490528,4.46418580738446,8.03737944459945e-06,8.4e-05,"AKR1D1","ENSG00000122787"
"ENSG00000176971",31.69,2.307,0.516712606480501,4.46411085678825,8.04019309564577e-06,8.4e-05,"FIBIN","ENSG00000176971"
"ENSG00000171811",77.13,1.646,0.368768103089718,4.46328057273103,8.07142507761114e-06,8.5e-05,"CFAP46","ENSG00000171811"
"ENSG00000109339",241.65,1.58,0.354092980195105,4.46316833325145,8.07565596804976e-06,8.5e-05,"MAPK10","ENSG00000109339"
"ENSG00000184743",734.34,-1.2,0.268837451099063,-4.46288909060064,8.08619127798146e-06,8.5e-05,"ATL3","ENSG00000184743"
"ENSG00000164619",239.82,1.217,0.272654309612205,4.46252906281636,8.09979385258461e-06,8.5e-05,"BMPER","ENSG00000164619"
"ENSG00000156973",471.8,-1.092,0.244708919918349,-4.46143236407136,8.14136426756122e-06,8.5e-05,"PDE6D","ENSG00000156973"
"ENSG00000253661",7.87,6.758,1.51485914570074,4.46146778588257,8.14001842089356e-06,8.5e-05,"ZFHX4-AS1","ENSG00000253661"
"ENSG00000128266",236.32,1.242,0.278493099506219,4.4596045438111,8.21110144299859e-06,8.6e-05,"GNAZ","ENSG00000128266"
"ENSG00000170581",3761.6,-1.037,0.23274523597189,-4.45641470099525,8.33417398475952e-06,8.7e-05,"STAT2","ENSG00000170581"
"ENSG00000204065",172.85,1.277,0.286550338428191,4.45637166991827,8.33584622868271e-06,8.7e-05,"TCEAL5","ENSG00000204065"
"ENSG00000130590",236.14,1.349,0.302720759727612,4.4557512518462,8.35999216066025e-06,8.7e-05,"SAMD10","ENSG00000130590"
"ENSG00000175170",32.05,2.396,0.537949948725881,4.45373708929839,8.43884261520786e-06,8.8e-05,NA,"ENSG00000175170"
"ENSG00000254656",15.87,4.824,1.08367237045223,4.45138682852187,8.5317493213435e-06,8.9e-05,"RTL1","ENSG00000254656"
"ENSG00000239828",21.72,3.78,0.849537579859087,4.44992259528328,8.59012439174757e-06,9e-05,NA,"ENSG00000239828"
"ENSG00000205730",824.08,-1.168,0.262537474451522,-4.44796642757805,8.66870742982666e-06,9.1e-05,"ITPRIPL2","ENSG00000205730"
"ENSG00000181458",364.93,-1.655,0.372505062265674,-4.44399487551761,8.83037085113082e-06,9.2e-05,"TMEM45A","ENSG00000181458"
"ENSG00000238278",94.26,1.617,0.363957506508412,4.44257987238678,8.88866205289883e-06,9.3e-05,NA,"ENSG00000238278"
"ENSG00000135477",27.67,2.744,0.617870788794169,4.44182641395881,8.91985068995249e-06,9.3e-05,"KRT87P","ENSG00000135477"
"ENSG00000246465",42.05,2.66,0.598983082272441,4.44146467443733,8.93486165379909e-06,9.3e-05,"LOC124903670","ENSG00000246465"
"ENSG00000042286",178.5,1.431,0.322100550082253,4.44122886243176,8.94466004600864e-06,9.3e-05,"AIFM2","ENSG00000042286"
"ENSG00000197822",532.63,1.157,0.260814321244006,4.43743769623636,9.10360597916264e-06,9.5e-05,"OCLN","ENSG00000197822"
"ENSG00000128052",143.57,-1.744,0.393075445513686,-4.43696312954233,9.12369136573137e-06,9.5e-05,"KDR","ENSG00000128052"
"ENSG00000100234",4854.95,-1.769,0.399020393599178,-4.43276944682562,9.30303301932152e-06,9.7e-05,"TIMP3","ENSG00000100234"
"ENSG00000149257",30274.5,-1.116,0.251771451035461,-4.43171337635936,9.3487236390339e-06,9.7e-05,"SERPINH1","ENSG00000149257"
"ENSG00000251493",21.9,-5.222,1.17859620929345,-4.43061955354241,9.39627358945089e-06,9.8e-05,"FOXD1","ENSG00000251493"
"ENSG00000101542",37.27,-2.724,0.615055939579548,-4.42883050552103,9.47454429616615e-06,9.8e-05,"CDH20","ENSG00000101542"
"ENSG00000065154",2081.16,-1.151,0.259997000202878,-4.42710730128277,9.55052296971286e-06,9.9e-05,"OAT","ENSG00000065154"
"ENSG00000179627",502.51,-1.096,0.247508382159222,-4.4265528104415,9.57509483945957e-06,9.9e-05,"ZBTB42","ENSG00000179627"
"ENSG00000162782",15.05,3.649,0.824596330298897,4.42515051235686,9.63750646993694e-06,1e-04,"TDRD5","ENSG00000162782"
"ENSG00000141449",6520.07,1.091,0.246610169400279,4.42464820633468,9.65995682638268e-06,1e-04,"GREB1L","ENSG00000141449"
"ENSG00000134363",4149.35,-1.876,0.424110661304654,-4.42431432631598,9.67490708319209e-06,1e-04,"FST","ENSG00000134363"
"ENSG00000233143",14.34,-7.047,1.59421970074392,-4.42018209877655,9.86177637500794e-06,0.000102,NA,"ENSG00000233143"
"ENSG00000164684",2123.89,1.02,0.230809762446258,4.4180902870777,9.95768258836043e-06,0.000103,"ZNF704","ENSG00000164684"
"ENSG00000156804",222.71,-1.376,0.31157076578622,-4.41666233459428,1.00236628499775e-05,0.000104,"FBXO32","ENSG00000156804"
"ENSG00000133315",307.49,1.355,0.306889505343728,4.41549006931288,1.00781406766496e-05,0.000104,"MACROD1","ENSG00000133315"
"ENSG00000180440",17.47,3.731,0.845147289166029,4.41433064565089,1.01322998056919e-05,0.000105,"SERTM1","ENSG00000180440"
"ENSG00000175602",954.37,-1.503,0.340396203919329,-4.414175863425,1.0139551007211e-05,0.000105,"CCDC85B","ENSG00000175602"
"ENSG00000130748",1170.39,-1.185,0.268604992627556,-4.41349735522889,1.01713961234161e-05,0.000105,"TMEM160","ENSG00000130748"
"ENSG00000166750",2009.55,1.317,0.298658230411214,4.40988915159216,1.03423545795965e-05,0.000107,"SLFN5","ENSG00000166750"
"ENSG00000242136",28.01,3.056,0.693173388280444,4.40837520359542,1.04149004090713e-05,0.000107,NA,"ENSG00000242136"
"ENSG00000036672",113.67,1.485,0.336877633322967,4.4077914383225,1.04430030590697e-05,0.000108,"USP2","ENSG00000036672"
"ENSG00000073150",440.11,1.534,0.348037379253095,4.40695141086624,1.04835693564557e-05,0.000108,"PANX2","ENSG00000073150"
"ENSG00000102230",702.68,1.453,0.32966482334228,4.40646836224515,1.05069646625188e-05,0.000108,"PCYT1B","ENSG00000102230"
"ENSG00000152034",14.44,5.736,1.30218081282599,4.40484141516537,1.05861292473821e-05,0.000109,"MCHR2","ENSG00000152034"
"ENSG00000126821",2052.95,-1.071,0.243219201553447,-4.40470087249435,1.05929944851793e-05,0.000109,"SGPP1","ENSG00000126821"
"ENSG00000113916",758.22,-1.069,0.242681587390884,-4.40448770003002,1.06034156631367e-05,0.000109,"BCL6","ENSG00000113916"
"ENSG00000233532",14.67,-7.081,1.60801280163826,-4.40337165161862,1.06581349427122e-05,0.00011,"LINC00460","ENSG00000233532"
"ENSG00000184363",5784.19,-1.174,0.26673272935855,-4.40182595356249,1.07343652068965e-05,0.00011,"PKP3","ENSG00000184363"
"ENSG00000108984",392.49,-1.258,0.28579091789901,-4.40180080037111,1.07356099985957e-05,0.00011,"MAP2K6","ENSG00000108984"
"ENSG00000175229",70.4,1.785,0.405630494847795,4.39974640260832,1.08377455672212e-05,0.000111,"GAL3ST3","ENSG00000175229"
"ENSG00000279699",25.84,-3.169,0.720565623423388,-4.39796843724489,1.09268864417436e-05,0.000112,NA,"ENSG00000279699"
"ENSG00000174899",20.68,-3.529,0.802357673826348,-4.39780073104391,1.09353306701978e-05,0.000112,"SLC66A1L","ENSG00000174899"
"ENSG00000139668",2988.04,-1.009,0.229500605683656,-4.39761236976086,1.09448223379856e-05,0.000112,"WDFY2","ENSG00000139668"
"ENSG00000168004",30.96,-3.298,0.750237542257007,-4.39619308043196,1.10165947544748e-05,0.000113,"PLAAT5","ENSG00000168004"
"ENSG00000105875",757.64,-1.102,0.250626866634392,-4.39597873741784,1.10274729013574e-05,0.000113,"WDR91","ENSG00000105875"
"ENSG00000242419",212.07,-1.69,0.384547512395655,-4.39539230893126,1.10572872360464e-05,0.000113,"PCDHGC4","ENSG00000242419"
"ENSG00000002587",82.85,-2.352,0.535219288897747,-4.39360030571345,1.11488712620749e-05,0.000114,"HS3ST1","ENSG00000002587"
"ENSG00000196704",2112.12,-1.032,0.234949404839566,-4.39323153752316,1.11678075586853e-05,0.000114,"AMZ2","ENSG00000196704"
"ENSG00000171488",497.91,-1.468,0.334281350851754,-4.39081662832527,1.12925745045844e-05,0.000115,"LRRC8C","ENSG00000171488"
"ENSG00000123595",943.1,-1.027,0.234121185278325,-4.38874935952184,1.14004365883839e-05,0.000116,"RAB9A","ENSG00000123595"
"ENSG00000183337",908.42,1.27,0.289513726108487,4.38820599386087,1.14289501121723e-05,0.000117,"BCOR","ENSG00000183337"
"ENSG00000165821",2389.03,1.266,0.288499922455065,4.38733836755283,1.14746206427703e-05,0.000117,"SALL2","ENSG00000165821"
"ENSG00000159231",32.12,-2.675,0.609973588944667,-4.3861710570669,1.15363410213209e-05,0.000118,"CBR3","ENSG00000159231"
"ENSG00000253471",20.97,-4.658,1.06360188016726,-4.37954891141735,1.18925227556574e-05,0.000121,NA,"ENSG00000253471"
"ENSG00000163823",27.41,-2.783,0.635527323477087,-4.37899254978099,1.19229207491524e-05,0.000122,"CCR1","ENSG00000163823"
"ENSG00000113805",16.57,3.808,0.869755688216053,4.37872315184864,1.19376665083789e-05,0.000122,"CNTN3","ENSG00000113805"
"ENSG00000019505",190.39,1.838,0.419893585976709,4.37698871037415,1.20330204481617e-05,0.000123,"SYT13","ENSG00000019505"
"ENSG00000149021",23.6,-6.348,1.45035384932772,-4.37660322995658,1.20543114162798e-05,0.000123,"SCGB1A1","ENSG00000149021"
"ENSG00000182890",620.82,-1.015,0.231941445857562,-4.37581557104903,1.20979274650955e-05,0.000123,"GLUD2","ENSG00000182890"
"ENSG00000124479",25.77,-6.478,1.48064125787533,-4.37521324165921,1.21313826070498e-05,0.000123,"NDP","ENSG00000124479"
"ENSG00000236699",41.57,2.855,0.652568844111734,4.37508810212837,1.21383442924396e-05,0.000123,"ARHGEF38","ENSG00000236699"
"ENSG00000214517",1412.73,-1.065,0.243567188815083,-4.37306990549144,1.22511473083552e-05,0.000124,"PPME1","ENSG00000214517"
"ENSG00000198963",14.62,4.35,0.995221927380454,4.37090299289222,1.2373375947537e-05,0.000126,"RORB","ENSG00000198963"
"ENSG00000141096",27.34,2.753,0.630613842597691,4.3663429221135,1.26344070970813e-05,0.000128,"DPEP3","ENSG00000141096"
"ENSG00000233621",19.15,-4.042,0.925797875153301,-4.36577604642676,1.26672214658083e-05,0.000129,"LITATS1","ENSG00000233621"
"ENSG00000241288",52.29,-2.114,0.484230963997596,-4.36559079797046,1.26779624423627e-05,0.000129,"LINC02614","ENSG00000241288"
"ENSG00000140945",2437.99,-1.432,0.328194126200081,-4.36324019924829,1.28150105629374e-05,0.00013,"CDH13","ENSG00000140945"
"ENSG00000105664",47.7,7.495,1.71796348443369,4.3629366811097,1.28328094334433e-05,0.00013,"COMP","ENSG00000105664"
"ENSG00000171236",158.66,-1.424,0.326443641972263,-4.36169720760186,1.29057396099302e-05,0.000131,"LRG1","ENSG00000171236"
"ENSG00000224081",283.61,-1.33,0.304849485017034,-4.36159416667218,1.29118202725227e-05,0.000131,"SLC44A3-AS1","ENSG00000224081"
"ENSG00000232480",30.36,-2.803,0.64276219070729,-4.36010985888907,1.29997162679022e-05,0.000132,NA,"ENSG00000232480"
"ENSG00000100033",257.3,-1.853,0.425133308993922,-4.35777992600723,1.31388398266636e-05,0.000133,"PRODH","ENSG00000100033"
"ENSG00000250510",1479.63,1.54,0.353394992840936,4.35757797361739,1.31509653550947e-05,0.000133,"GPR162","ENSG00000250510"
"ENSG00000156970",2167.5,1.006,0.230932290026054,4.35600926975722,1.32455169279086e-05,0.000134,"BUB1B","ENSG00000156970"
"ENSG00000185418",674.61,-1.133,0.260324166806496,-4.35052995964046,1.35808897094168e-05,0.000137,"TARS3","ENSG00000185418"
"ENSG00000157064",663.12,1.556,0.35808430561059,4.34668654046212,1.3820951356757e-05,0.000139,"NMNAT2","ENSG00000157064"
"ENSG00000105514",514.1,-1.216,0.279642721564352,-4.34671847951747,1.38189398538881e-05,0.000139,"RAB3D","ENSG00000105514"
"ENSG00000214049",135.85,-1.563,0.359794077121498,-4.34546619683914,1.38980174102366e-05,0.00014,"UCA1","ENSG00000214049"
"ENSG00000139116",1341.74,1.085,0.24978706024453,4.34451520197709,1.39583577684894e-05,0.000141,"KIF21A","ENSG00000139116"
"ENSG00000177301",19.39,-5.047,1.16220893553411,-4.3425993592968,1.40806770368709e-05,0.000142,"KCNA2","ENSG00000177301"
"ENSG00000224228",19.08,-3.982,0.916971579112582,-4.34234097327649,1.40972520291944e-05,0.000142,NA,"ENSG00000224228"
"ENSG00000180767",7.04,6.583,1.51620465117239,4.34191421834522,1.41246683352989e-05,0.000142,"CHST13","ENSG00000180767"
"ENSG00000113441",1172.87,-1.349,0.310806933404242,-4.34001449647879,1.42473316841555e-05,0.000143,"LNPEP","ENSG00000113441"
"ENSG00000070729",34.18,-2.45,0.564701440633251,-4.33786497949622,1.43873490938587e-05,0.000145,"CNGB1","ENSG00000070729"
"ENSG00000097033",2524.52,-1.132,0.260956041539466,-4.33616546051603,1.44989820260348e-05,0.000146,"SH3GLB1","ENSG00000097033"
"ENSG00000163597",826.38,1.009,0.232701688801149,4.3355701965223,1.45382769075881e-05,0.000146,"SNHG16","ENSG00000163597"
"ENSG00000236751",29.13,2.886,0.665774095095589,4.33408293865542,1.46368988943351e-05,0.000147,NA,"ENSG00000236751"
"ENSG00000164050",7624.77,1.136,0.262333811102145,4.33062392078956,1.48687440320298e-05,0.000149,"PLXNB1","ENSG00000164050"
"ENSG00000186088",35.36,2.151,0.496611714010265,4.33057231361573,1.4872229438224e-05,0.000149,"GSAP","ENSG00000186088"
"ENSG00000196482",114.08,1.803,0.416321210729871,4.33038745125916,1.48847209265087e-05,0.000149,"ESRRG","ENSG00000196482"
"ENSG00000166710",1524.63,-1.042,0.240658394990398,-4.33031007861407,1.48899521072372e-05,0.000149,"B2M","ENSG00000166710"
"ENSG00000079263",26.51,-3.021,0.697695670124313,-4.32986334711233,1.49201900146731e-05,0.00015,"SP140","ENSG00000079263"
"ENSG00000213339",932.13,1.253,0.28949082885426,4.32896797052508,1.49809717260073e-05,0.00015,"QTRT1","ENSG00000213339"
"ENSG00000231924",24.51,-6.403,1.47951082817052,-4.32777631585747,1.50622322523636e-05,0.000151,"PSG1","ENSG00000231924"
"ENSG00000143772",632.83,-1.29,0.298193103168049,-4.32592439540436,1.51893517945955e-05,0.000152,"ITPKB","ENSG00000143772"
"ENSG00000006453",1455.78,-1.002,0.231575859613783,-4.32571151667273,1.52040295943856e-05,0.000152,"BAIAP2L1","ENSG00000006453"
"ENSG00000163879",359.56,1.164,0.26909237426588,4.32533790744812,1.52298223176773e-05,0.000152,"DNALI1","ENSG00000163879"
"ENSG00000114353",6807.29,-1.09,0.251994118706667,-4.32488487646529,1.52611540162575e-05,0.000153,"GNAI2","ENSG00000114353"
"ENSG00000073921",4324.32,-1.2,0.277499099385458,-4.32274354078362,1.54100827233276e-05,0.000154,"PICALM","ENSG00000073921"
"ENSG00000103037",660.43,1.112,0.257175336604498,4.32275236579672,1.54094661147913e-05,0.000154,"SETD6","ENSG00000103037"
"ENSG00000144655",1765.58,-1.171,0.270831830988984,-4.32234778064367,1.54377588964736e-05,0.000154,"CSRNP1","ENSG00000144655"
"ENSG00000053524",66.94,1.688,0.390663366258514,4.32192832999138,1.54671435119931e-05,0.000154,"MCF2L2","ENSG00000053524"
"ENSG00000156313",259.8,1.193,0.27613357646866,4.32125979960214,1.55140876564622e-05,0.000155,"RPGR","ENSG00000156313"
"ENSG00000166888",2964.78,-1.092,0.252706564192025,-4.31952260132832,1.56367094773634e-05,0.000156,"STAT6","ENSG00000166888"
"ENSG00000168917",59.36,-1.802,0.417264558361135,-4.31783064420324,1.57570256856089e-05,0.000157,"SLC35G2","ENSG00000168917"
"ENSG00000261655",36.71,-3.324,0.769880949878025,-4.31701828422589,1.5815106243328e-05,0.000158,NA,"ENSG00000261655"
"ENSG00000161677",552.53,-1.247,0.288996166305657,-4.31589428564551,1.58958043563235e-05,0.000158,"JOSD2","ENSG00000161677"
"ENSG00000007264",20.25,3.104,0.719202328596577,4.31573957369718,1.59069426722419e-05,0.000158,"MATK","ENSG00000007264"
"ENSG00000148483",20.94,-3.862,0.895020688871502,-4.31540161721957,1.5931299357264e-05,0.000158,"TMEM236","ENSG00000148483"
"ENSG00000137070",393.92,-1.273,0.295119469574128,-4.31413142605924,1.60231609236451e-05,0.000159,"IL11RA","ENSG00000137070"
"ENSG00000154080",88.08,1.48,0.343222079738814,4.31313273822281,1.60957414055786e-05,0.00016,"CHST9","ENSG00000154080"
"ENSG00000243335",566.34,-1.029,0.238501525735397,-4.31255306558351,1.61380132291093e-05,0.00016,"KCTD7","ENSG00000243335"
"ENSG00000126903",1505.91,-1.122,0.260205327553098,-4.3118042509668,1.61927761529168e-05,0.000161,"SLC10A3","ENSG00000126903"
"ENSG00000122971",422.24,-1.245,0.288722541618107,-4.31051217456518,1.62876860888265e-05,0.000161,"ACADS","ENSG00000122971"
"ENSG00000128203",177.13,-1.352,0.313660849730185,-4.31047395440209,1.629050162272e-05,0.000161,"ASPHD2","ENSG00000128203"
"ENSG00000088386",152.6,1.423,0.330256126989533,4.30925030511447,1.63808887740811e-05,0.000162,"SLC15A1","ENSG00000088386"
"ENSG00000248587",374.19,-5.23,1.21411226208759,-4.30763915902075,1.65006283142715e-05,0.000163,NA,"ENSG00000248587"
"ENSG00000196090",14.43,3.587,0.832848363555516,4.30690305854761,1.65556121222869e-05,0.000164,"PTPRT","ENSG00000196090"
"ENSG00000008277",247.49,1.388,0.322183027477569,4.30670070380593,1.65707577976782e-05,0.000164,"ADAM22","ENSG00000008277"
"ENSG00000130294",477.11,1.675,0.388927980904517,4.30605994650233,1.661880381461e-05,0.000164,"KIF1A","ENSG00000130294"
"ENSG00000144229",32.99,2.141,0.497579452024699,4.30334438557346,1.68239028082285e-05,0.000166,"THSD7B","ENSG00000144229"
"ENSG00000163840",393.59,-1.129,0.26232613547317,-4.30266699360539,1.68754390540366e-05,0.000167,"DTX3L","ENSG00000163840"
"ENSG00000266074",1614.16,1.21,0.281342427816448,4.30156262248025,1.69597827643521e-05,0.000168,"BAHCC1","ENSG00000266074"
"ENSG00000281100",27.46,-3.315,0.770939976555319,-4.29952954078639,1.7116106117088e-05,0.000169,NA,"ENSG00000281100"
"ENSG00000154640",664.1,-1.334,0.310212227133333,-4.29960991103601,1.71099004799474e-05,0.000169,"BTG3","ENSG00000154640"
"ENSG00000165887",56.11,-2.287,0.532108575433793,-4.29808106353834,1.7228315885445e-05,0.00017,"ANKRD2","ENSG00000165887"
"ENSG00000155011",19.6,-3.818,0.888447760213073,-4.29734284948248,1.72857727292563e-05,0.00017,"DKK2","ENSG00000155011"
"ENSG00000110148",1795.8,1.682,0.391559203543068,4.29654660550039,1.73479508412842e-05,0.000171,"CCKBR","ENSG00000110148"
"ENSG00000138640",544.48,1.097,0.25531444684259,4.29621310667273,1.73740567956115e-05,0.000171,"FAM13A","ENSG00000138640"
"ENSG00000157557",697.54,-1.02,0.237891161668352,-4.2858818651618,1.8201569816345e-05,0.000179,"ETS2","ENSG00000157557"
"ENSG00000175497",202.09,1.72,0.401498218907065,4.28406246861194,1.8351135139927e-05,0.00018,"DPP10","ENSG00000175497"
"ENSG00000149932",1865.64,-1.035,0.241717893057085,-4.28360566388328,1.8388870701726e-05,0.000181,"TMEM219","ENSG00000149932"
"ENSG00000124406",99.8,1.586,0.370284252150929,4.28319373976251,1.84229621546571e-05,0.000181,"ATP8A1","ENSG00000124406"
"ENSG00000132386",1088.16,1.284,0.299995377989584,4.28100030043139,1.8605510677935e-05,0.000183,"SERPINF1","ENSG00000132386"
"ENSG00000137747",552.1,1.47,0.343530487497248,4.27800381280643,1.88576791912574e-05,0.000185,"TMPRSS13","ENSG00000137747"
"ENSG00000121851",82.83,-1.56,0.36476646826673,-4.27757385599173,1.88941280510461e-05,0.000185,"POLR3GL","ENSG00000121851"
"ENSG00000154864",426.58,-1.47,0.343810789603287,-4.27643845221818,1.89907028327672e-05,0.000186,"PIEZO2","ENSG00000154864"
"ENSG00000115468",729.5,-1.66,0.388630093359804,-4.27262993270024,1.93180917776959e-05,0.000189,"EFHD1","ENSG00000115468"
"ENSG00000233276",4873.49,-1.24,0.290183901062875,-4.27264055833869,1.93171709406978e-05,0.000189,"GPX1","ENSG00000233276"
"ENSG00000165072",969.69,1.353,0.316743626036648,4.27223701688973,1.93521719413958e-05,0.00019,"MAMDC2","ENSG00000165072"
"ENSG00000087269",1526.42,1.031,0.241419706220244,4.27138494670687,1.94262744075883e-05,0.00019,"NOP14","ENSG00000087269"
"ENSG00000147799",810.08,1.12,0.262354428988239,4.26855802402035,1.96740653534916e-05,0.000193,"ARHGAP39","ENSG00000147799"
"ENSG00000138814",1606.43,-1.246,0.292064617841376,-4.26498385541562,1.99916657025094e-05,0.000196,"PPP3CA","ENSG00000138814"
"ENSG00000072163",232.58,-1.756,0.411704758940256,-4.26485930144861,2.00028211171083e-05,0.000196,"LIMS2","ENSG00000072163"
"ENSG00000130829",338.32,5.145,1.20651484139389,4.26402690475004,2.00775252981032e-05,0.000196,"DUSP9","ENSG00000130829"
"ENSG00000139190",509.74,-1.238,0.290456721768255,-4.26314552571029,2.01569149909257e-05,0.000197,"VAMP1","ENSG00000139190"
"ENSG00000099954",3072.22,1.157,0.271504292113695,4.26303613825528,2.01667888268875e-05,0.000197,"CECR2","ENSG00000099954"
"ENSG00000139899",39.29,-2.262,0.530767831515182,-4.26229722015862,2.02336078483742e-05,0.000198,"CBLN3","ENSG00000139899"
"ENSG00000089486",1180.64,-1.03,0.241713280098751,-4.2592876043209,2.05079461799245e-05,2e-04,"CDIP1","ENSG00000089486"
"ENSG00000148798",497.01,-1.519,0.35715404415776,-4.25379016408372,2.1018227252803e-05,0.000205,"INA","ENSG00000148798"
"ENSG00000231187",25.81,-2.875,0.676013062874206,-4.25283766711689,2.11078592047217e-05,0.000206,"LOC102724593","ENSG00000231187"
"ENSG00000111252",438.48,-1.059,0.249045977521544,-4.25096937261165,2.12847275959347e-05,0.000207,"SH2B3","ENSG00000111252"
"ENSG00000166974",1971.34,-1.096,0.25791556222203,-4.25001641393747,2.13754851030742e-05,0.000208,"MAPRE2","ENSG00000166974"
"ENSG00000102683",39.37,2.065,0.485910700542559,4.24926222398698,2.14475733788172e-05,0.000209,"SGCG","ENSG00000102683"
"ENSG00000162873",25.14,-3.144,0.739975486659671,-4.24896536228467,2.14760119498025e-05,0.000209,"KLHDC8A","ENSG00000162873"
"ENSG00000018236",328.62,1.076,0.253460212121062,4.24608770962559,2.17535503107589e-05,0.000211,"CNTN1","ENSG00000018236"
"ENSG00000237781",47.34,2.212,0.520912723327114,4.2459423367188,2.17676611658367e-05,0.000211,NA,"ENSG00000237781"
"ENSG00000198719",386.45,-1.635,0.385019065000678,-4.24570461541424,2.17907547415163e-05,0.000212,"DLL1","ENSG00000198719"
"ENSG00000147596",20.7,-5.214,1.2284748876601,-4.24466337802993,2.18921814232239e-05,0.000212,"PRDM14","ENSG00000147596"
"ENSG00000197019",470.82,-1.416,0.333754509187783,-4.24368246680013,2.19881426936207e-05,0.000213,"SERTAD1","ENSG00000197019"
"ENSG00000117707",151.18,-1.474,0.347418847807596,-4.24303071491656,2.20521239768836e-05,0.000214,"PROX1","ENSG00000117707"
"ENSG00000267453",12.61,-6.862,1.61761863233877,-4.2422781430034,2.212622301738e-05,0.000214,NA,"ENSG00000267453"
"ENSG00000232444",7.06,6.604,1.5571655442168,4.24071827405911,2.22805647534042e-05,0.000216,NA,"ENSG00000232444"
"ENSG00000112983",2683,1.031,0.2430526597083,4.24053559267221,2.22987071061614e-05,0.000216,"BRD8","ENSG00000112983"
"ENSG00000105792",67.05,2.164,0.51031198643182,4.23961721385223,2.23901258501301e-05,0.000217,"CFAP69","ENSG00000105792"
"ENSG00000081181",348.59,1.216,0.286927062143596,4.23826928653395,2.25249496370295e-05,0.000218,"ARG2","ENSG00000081181"
"ENSG00000196284",452.97,-1.045,0.246509128643204,-4.23812617477939,2.25393093957922e-05,0.000218,"SUPT3H","ENSG00000196284"
"ENSG00000160469",582.91,1.083,0.255644515675228,4.23714733636105,2.26377593705294e-05,0.000219,"BRSK1","ENSG00000160469"
"ENSG00000188176",3181.72,-1.367,0.322651702482219,-4.23598853942406,2.27548383272611e-05,0.00022,"SMTNL2","ENSG00000188176"
"ENSG00000183287",2876.7,-1.034,0.244206539461491,-4.2341918126236,2.2937510592911e-05,0.000221,"CCBE1","ENSG00000183287"
"ENSG00000166342",20.39,-3.617,0.854186305634254,-4.23386315400747,2.29710757725348e-05,0.000222,"NETO1","ENSG00000166342"
"ENSG00000237440",636,-1.396,0.329949169151065,-4.23016894007734,2.33515873875982e-05,0.000225,"ZNF737","ENSG00000237440"
"ENSG00000118849",17.66,3.149,0.744718879276012,4.22880002996503,2.34941050450856e-05,0.000226,"RARRES1","ENSG00000118849"
