"ensembl_id","gene_symbol","DMEM_mean","NB_mean"
"ENSG00000173540","GMPPB",780.351680296453,1263.00362500442
"ENSG00000176095","IP6K1",3139.54499138298,2548.91807296851
"ENSG00000185614","INKA1",5.45578159587731,81.2584321273685
"ENSG00000182179","UBA7",25.2078439258168,155.464678003737
"ENSG00000183763","TRAIP",581.141323781397,528.977976646423
"ENSG00000164076","CAMKV",0.639860646867792,5.96110155119135
"ENSG00000164078","MST1R",63.1789685939872,41.7282211543443
"ENSG00000228008",NA,2.67174139444949,2.67428722411137
"ENSG00000164077","MON1A",165.598280927909,295.430943707181
"ENSG00000004534","RBM6",2983.81770314157,2881.84274028354
"ENSG00000003756","RBM5",4109.76604808918,3788.97275040511
"ENSG00000281691","RBM5-AS1",33.48684902911,11.2456474095257
"ENSG00000235016","SEMA3F-AS1",85.3284891764597,66.3097058088607
"ENSG00000001617","SEMA3F",3290.51574631969,3551.51997616404
"ENSG00000188338","SLC38A3",59.5930834107534,37.5659899416354
"ENSG00000114353","GNAI2",4059.80398125861,8638.9464656238
"ENSG00000213600",NA,1.91958194060338,3.67307424211109
"ENSG00000230454",NA,229.260376944811,73.6259283738392
"ENSG00000232352",NA,57.8694180000904,17.4955863438618
"ENSG00000012171","SEMA3B",1327.95404399169,216.979114609876
"ENSG00000179564","LSMEM2",5.83186132280037,1.96579598393756
"ENSG00000214706","IFRD2",1275.52465425452,1141.0351462928
"ENSG00000186792","HYAL3",63.9989924378377,131.781681983359
"ENSG00000243477","NAA80",195.055300656857,370.798215199598
"ENSG00000114378","HYAL1",39.8070888858118,94.1816681187064
"ENSG00000068001","HYAL2",2309.89536019369,2168.53800014248
"ENSG00000114383","TUSC2",1152.73684891682,982.914667710036
"ENSG00000068028","RASSF1",494.185714668295,840.285752489278
"ENSG00000004838","ZMYND10",5.68037920983397,10.9876809171537
"ENSG00000114388","NPRL2",419.343023428707,516.116170573268
"ENSG00000114395","CYB561D2",262.175229717058,347.304233791415
"ENSG00000126062","TMEM115",1588.0840651573,2066.21691657956
"ENSG00000007402","CACNA2D2",83.0380786199191,74.7837222100161
"ENSG00000088543","C3orf18",58.2454977270135,133.559055525881
"ENSG00000114735","HEMK1",790.800720456423,1564.85865277147
"ENSG00000114737","CISH",135.227117410176,119.287162080499
"ENSG00000114738","MAPKAPK3",1474.09515012271,1239.70431029658
"ENSG00000273356",NA,7.67307665142759,3.57687386202358
"ENSG00000272543","MIR4787",10.686965577798,10.4070893615019
"ENSG00000088538","DOCK3",2057.95872614435,1183.74584352585
"ENSG00000145050","MANF",2154.67502940104,3849.07221080894
"ENSG00000259956","RBM15B",7867.83693849034,6601.58816731135
"ENSG00000145041","DCAF1",1606.65295166752,843.451736677277
"ENSG00000164080","RAD54L2",2300.81653558487,1666.30777729111
"ENSG00000164081","TEX264",717.381555983464,1203.85153180765
"ENSG00000164082","GRM2",26.8636449464754,10.3751538141851
"ENSG00000114767","RRP9",532.885568817281,430.759255515663
"ENSG00000041880","PARP3",45.7956834325644,101.363647124434
"ENSG00000090097","PCBP4",626.863891712971,810.550220332654
"ENSG00000114779","ABHD14B",139.134145681387,288.4150303773
"ENSG00000248487","ABHD14A",54.2548517328403,47.1710272919686
"ENSG00000243989","ACY1",7.44847903747094,7.57288815792432
"ENSG00000162244","RPL29",15600.0900336519,14217.6729892085
"ENSG00000164086","DUSP7",305.876419123022,550.588969099797
"ENSG00000164087","POC1A",1067.21769432141,1102.17893015116
"ENSG00000023330","ALAS1",1186.62320764589,1284.70059758838
"ENSG00000280003",NA,1.27972129373558,7.05624644453346
"ENSG00000239732","TLR9",0,4.25366579776293
"ENSG00000247596","TWF2",538.725106780154,1465.63974490644
"ENSG00000243224","TWF2-DT",11.8152047585672,13.694297426719
"ENSG00000164088","PPM1M",140.082221665173,467.935561584047
"ENSG00000164091","WDR82",4724.36553981567,5534.79386626954
"ENSG00000199150","MIRLET7G",4.0637614951634,1.3211758383973
"ENSG00000168237","GLYCTK",171.503257751699,222.097991657647
"ENSG00000242797",NA,14.4477628470286,10.923416084383
"ENSG00000207926","MIR135A1",10.9846786927449,11.0836450543589
"ENSG00000114841","DNAH1",377.206340680367,309.865390741121
"ENSG00000239557","PPP2R5CP",37.1248452693904,42.0843220343964
"ENSG00000163930","BAP1",4342.17764295162,4733.71965982196
"ENSG00000010318","PHF7",184.733912584011,255.004571845748
"ENSG00000010319","SEMA3G",3.79998057521867,12.1466969051294
"ENSG00000114854","TNNC1",360.92746467387,175.028169910829
"ENSG00000010322","NISCH",8950.27678492722,8723.17061295502
"ENSG00000010327","STAB1",19.4151659090045,7.63668050493042
"ENSG00000168268","NT5DC2",9807.479207185,11023.7718277662
"ENSG00000168273","UQCC5",404.469495326795,344.279443023094
"ENSG00000163939","PBRM1",4045.99367874157,3072.88386849461
"ENSG00000252768","RNU6-856P",2.63255808846141,1.6754214584842
"ENSG00000221518","RNU6ATAC16P",4.43984122208646,3.02861159182571
"ENSG00000163938","GNL3",2928.836547457,1917.88839555222
"ENSG00000212493","SNORD19",18.4723410362039,10.9556666222095
"ENSG00000222345","SNORD19C",24.0064892440574,9.24823086878108
"ENSG00000212452","SNORD69",10.2325192388988,4.70411179793735
"ENSG00000016864","GLT8D1",1326.16939072547,2125.50907332228
"ENSG00000114902","SPCS1",1641.31449977065,1847.29630636324
"ENSG00000114904","NEK4",846.445166760891,560.316492617571
"ENSG00000275956",NA,15.8005996417544,11.4382056649556
"ENSG00000270941","AK3P7",1.50431890769224,1.99773153125433
"ENSG00000162267","ITIH3",15.0484401879083,11.4057976318741
"ENSG00000055955","ITIH4",7.07239931054788,5.76708490108037
"ENSG00000243696",NA,13.3195236662594,17.8493594781841
"ENSG00000248592","STIMATE-MUSTN1",14.8238425739516,22.584105924012
"ENSG00000213533","STIMATE",24.3433856649923,33.1859994118993
"ENSG00000275789","MIR8064",2.40796047450476,2.38399144628544
"ENSG00000279144",NA,2.52025928148309,2.32004160402446
"ENSG00000163935","SFMBT1",342.818275613531,319.87710553202
"ENSG00000272305",NA,6.16875774373535,4.3177731352788
"ENSG00000280417",NA,9.5587263970288,3.93111948211049
"ENSG00000163933","RFT1",645.249789444314,635.762306258648
"ENSG00000163932","PRKCD",391.873450030366,788.546702837147
"ENSG00000163931","TKT",14438.9033184983,22395.7331846234
"ENSG00000272886","DCP1A",1989.97028787078,1158.25461245362
"ENSG00000274967",NA,5.79267801681229,1.35326888096895
"ENSG00000157388","CACNA1D",314.594117232257,62.9307103578395
"ENSG00000016391","CHDH",552.611375592291,264.69040346999
"ENSG00000056736","IL17RB",216.40822736851,100.596683692826
"ENSG00000271976",NA,112.45591504288,101.885057760005
"ENSG00000113812","ACTR8",1346.57464150615,1313.89915783618
"ENSG00000113811","SELENOK",533.3969772714,734.19583523398
"ENSG00000157445","CACNA2D3",18.8484207631269,99.6275863511879
"ENSG00000265992","ESRG",7.75144326340375,346.934800567003
"ENSG00000144771","LRTM1",2.29566166752643,6.95988856919107
"ENSG00000114251","WNT5A",1195.03876684703,4132.10894698046
"ENSG00000244586",NA,77.0050496561925,198.697690705474
"ENSG00000187672","ERC2",199.288723127032,117.228945602591
"ENSG00000180376","CCDC66",401.458031929512,369.053468192011
"ENSG00000163946","TASOR",1661.7217760276,1813.41821085341
"ENSG00000163947","ARHGEF3",193.895554810173,378.736307406411
"ENSG00000186451","SPATA12",7.82455876439399,4.25350830250806
"ENSG00000272202",NA,1.01594037379085,3.99538431488122
"ENSG00000144730","IL17RD",798.392604913975,660.349676117047
"ENSG00000163666","HESX1",22.2723216114226,27.7434326443042
"ENSG00000157500","APPL1",1236.40348585601,1348.47577228919
"ENSG00000239388","ASB14",21.4078633505981,14.5970415598861
"ENSG00000174844","DNAH12",8.20063849131705,7.95899057770055
"ENSG00000239831",NA,6.47172196966816,11.4376544315635
"ENSG00000174840","PDE12",949.692179578735,882.00883730681
"ENSG00000168374","ARF4",3170.27368092499,4617.2696200447
"ENSG00000174839","DENND6A",679.924665351312,494.585532485838
"ENSG00000163681","SLMAP",1428.01145569155,1407.19097425812
"ENSG00000213509",NA,3.64849846225227,1.96579598393756
"ENSG00000136068","FLNB",13413.0104101987,39865.3860958639
"ENSG00000244161","FLNB-AS1",115.548170581226,257.730870828696
"ENSG00000163686","ABHD6",49.3266319768525,73.6567614543718
"ENSG00000163684","RPP14",514.373644422277,436.066505707875
"ENSG00000255154","HTD2",6.43253866368009,2.93233246411076
"ENSG00000168297","PXK",243.418103316966,240.86652822148
"ENSG00000168291","PDHB",1401.46935388586,1299.45239904989
"ENSG00000272360",NA,3.04782112137255,8.66724557499204
"ENSG00000168301","KCTD6",229.27330469587,195.950726467373
"ENSG00000168306","ACOX2",41.2382922925137,41.5651163323934
"ENSG00000163689","CFAP20DC",79.760408773604,152.0579237568
"ENSG00000189283","FHIT",39.6164234668573,45.5293935136194
"ENSG00000144724","PTPRG",2650.91848031903,1936.29670378158
"ENSG00000226360","RPL10AP6",1088.280984611,1009.81221252267
"ENSG00000241472","PTPRG-AS1",49.5459784798232,95.3173004948096
"ENSG00000114405","CEP15",133.10111671766,210.579823259591
"ENSG00000163618","CADPS",8.08833968433873,12.4390023110284
"ENSG00000244342","LINC00698",0.752159453846118,3.4150290021117
"ENSG00000163630","SYNPR",4.66443883604312,6.2190680435633
"ENSG00000224479",NA,2.14417955456003,1.61139286859578
"ENSG00000163632","C3orf49",7.86374207038207,3.93167071550256
"ENSG00000163634","THOC7",750.818719484614,762.346606855816
"ENSG00000240549","THOC7-AS1",2.0318807475817,1.96563848868268
"ENSG00000163635","ATXN7",921.707972091563,934.506394144795
"ENSG00000280620","SCAANT1",6.09564224274511,4.38211671567697
"ENSG00000239653","PSMD6-AS2",59.1778203778423,58.7079563882366
"ENSG00000271843",NA,10.6085989658218,11.2778979473522
"ENSG00000163636","PSMD6",2865.88257652978,2970.57931727709
"ENSG00000241111","PRICKLE2-AS1",4.88903644999977,8.44306676275513
"ENSG00000189196","LINC00994",1.50431890769224,2.64219418153972
"ENSG00000163637","PRICKLE2",985.431881281859,1460.33907192758
"ENSG00000241101",NA,0.752159453846118,3.35092166459584
"ENSG00000239926",NA,3.64849846225227,2.67444471936624
"ENSG00000226017","PRICKLE2-AS3",2.0318807475817,2.67412972885649
"ENSG00000163638","ADAMTS9",1048.12852255856,13543.197209663
"ENSG00000241158","ADAMTS9-AS1",22.4969192253792,454.21669722575
"ENSG00000241684","ADAMTS9-AS2",55.7147362235586,95.3452167859801
"ENSG00000151276","MAGI1",2432.87263079191,776.903907471828
"ENSG00000270059",NA,4.77673764302144,0.644541397912824
"ENSG00000144741","SLC25A26",450.625505153325,339.070788217591
"ENSG00000144749","LRIG1",295.2678201572,941.312622151998
"ENSG00000163376","KBTBD8",421.387831927347,68.0865690553774
"ENSG00000172340","SUCLG2",1095.64019476171,1295.40777165172
"ENSG00000241316","SUCLG2-DT",42.8549100071843,48.0723130304546
"ENSG00000214552",NA,190.487407294835,236.605929505356
"ENSG00000241506","PSMC1P1",665.769364508245,837.071431580315
"ENSG00000163377","TAFA4",8.46441941126179,47.5618198862978
"ENSG00000163378","EOGT",338.401864364475,601.105702971922
"ENSG00000244513",NA,9.81725620598762,14.1138725361206
"ENSG00000144747","TMF1",1238.20551787865,1132.93164573651
"ENSG00000144744","UBA3",1227.1190426009,1422.93153233829
"ENSG00000144746","ARL6IP5",2413.41465588939,3278.05598437655
"ENSG00000163380","LMOD3",2.52025928148309,2.31988410876958
"ENSG00000114541","FRMD4B",1969.45881471195,1281.8668845063
"ENSG00000187098","MITF",66.1039886864097,19.3667190900204
"ENSG00000271034","RNPC3P1",12.5281809064252,10.0867101691774
"ENSG00000114861","FOXP1",2241.0085566765,567.984831489549
"ENSG00000242094",NA,7.82455876439399,1.61139286859578
"ENSG00000270562","FOXP1-DT",101.006287789264,11.1818550625196
"ENSG00000163412","EIF4E3",336.920975429813,88.2614855986536
"ENSG00000170837","GPR27",366.976246970555,45.7585365535319
"ENSG00000241163","LINC00877",10.5746667708196,1.06297310314303
"ENSG00000163602","RYBP",1752.10371151809,1269.45436561631
"ENSG00000144736","SHQ1",601.660898845328,516.810305749926
"ENSG00000241537","U2SURPP1",0,3.8334607073419
"ENSG00000240135","PSMD12P1",29.4962030349368,32.9303984754974
"ENSG00000271266",NA,21.6324609645548,13.6300325939483
"ENSG00000172986","GXYLT2",396.840453039529,185.965732139351
"ENSG00000242960",NA,4.81592094900952,2.06183886877019
"ENSG00000163605","PPP4R2",1997.68377319884,1761.06632012965
"ENSG00000255423","EBLN2",159.369335434242,90.9342356804565
"ENSG00000121440","PDZRN3",2600.92775761665,4853.44027689351
"ENSG00000278934",NA,32.5440241563094,36.1199887033331
"ENSG00000113805","CNTN3",37.3155106883449,2.73839456162723
"ENSG00000213300",NA,652.259175423031,606.88292101529
"ENSG00000179799","OR7E22P",2.0318807475817,1.99757403599945
"ENSG00000238278",NA,158.559813812363,51.3941371894684
"ENSG00000244026","FAM86DP",208.285955489169,165.070461892957
"ENSG00000272690","LINC02018",8.87968244417292,7.37855651730359
"ENSG00000243422","RPL23AP49",4.17606030214173,9.98889389915398
"ENSG00000282511","CLUHP10",3.42390084829561,3.67331048499341
"ENSG00000241532",NA,6.05645893675703,9.50643360403535
"ENSG00000241622",NA,6.24712435571151,7.02431089721669
"ENSG00000236138","DUX4L26",0,3.73726032725439
"ENSG00000242516","LINC00960",113.618086418651,204.222136472733
"ENSG00000227124","ZNF717",136.945531709853,130.919620638448
"ENSG00000185008","ROBO2",286.24675776922,15.4040577987304
"ENSG00000240809","CAP1P1",35.967925004605,77.7793745353683
"ENSG00000240241",NA,23.3613774862037,213.75956690685
"ENSG00000169855","ROBO1",6221.01417122617,5330.45647772332
"ENSG00000241593",NA,2.52025928148309,2.41616323648453
"ENSG00000114480","GBE1",551.493238580681,570.776856827095
"ENSG00000241095",NA,7.71225995741567,7.44274260244689
"ENSG00000175161","CADM2",57.5612026631717,29.161716024078
"ENSG00000206538","VGLL3",547.366463753687,349.063940742921
"ENSG00000241293","PPATP1",11.1361608057113,10.6010272639854
"ENSG00000083937","CHMP2B",1061.74535928695,1085.81099969956
"ENSG00000179097","HTR1F",22.04247288648,0.322231325142692
"ENSG00000163320","CGGBP1",3055.0680579285,3071.08471130994
"ENSG00000175105","ZNF654",385.618248981769,575.530641151405
"ENSG00000241535",NA,3.95146268818508,2.3201203516519
"ENSG00000179021","C3orf38",718.09413207851,801.376536574598
"ENSG00000242159","ABCF2P1",5.41659828988923,2.61041612947782
"ENSG00000044524","EPHA3",12.6065475184013,1.35311138571407
"ENSG00000184500","PROS1",675.868580496222,861.478876180437
"ENSG00000169379","ARL13B",277.954824914869,271.485556713412
"ENSG00000178700","DHFR2",207.557226008353,236.130638371481
"ENSG00000178694","NSUN3",221.618406906487,195.040772235575
"ENSG00000242457","RBBP4P2",117.692350135786,73.8235705419593
"ENSG00000234629",NA,40.8230292596026,49.2661813551092
"ENSG00000243547","HNRNPKP4",3916.45096628157,3044.40406590632
"ENSG00000269028",NA,2.0318807475817,1.99781027888177
"ENSG00000080224","EPHA6",65.2787137315733,3.31874987439675
"ENSG00000113966","ARL6",94.1245538976705,87.6790040999433
"ENSG00000080200","CRYBG3",134.420021317384,453.913578377716
"ENSG00000170854","RIOX2",508.416556541439,626.691175114996
"ENSG00000249321","OR5H5P",1.12823918076918,9.50395149019757
"ENSG00000080822","CLDND1",1577.36964386613,2162.35264853046
"ENSG00000080819","CPOX",801.633917036201,1081.98334312029
"ENSG00000244153",NA,38.3758854791098,30.4828509250882
"ENSG00000239445",NA,26.4483819135643,10.4709604561354
"ENSG00000064225","ST3GAL6",624.72981432757,349.573454232455
"ENSG00000249274","PDLIM1P4",9.89562281796378,2.38399144628544
"ENSG00000057019","DCBLD2",3570.19628733371,3621.37005962529
"ENSG00000206712","RNU6-26P",7.59996115043734,4.99448632339071
"ENSG00000240476","LINC00973",1.8803986346153,2.90047566442143
"ENSG00000144810","COL8A1",4.43984122208646,130.553830673074
"ENSG00000273374",NA,12.6796630193916,9.82834993866829
"ENSG00000184220","CMSS1",541.341911535658,370.966482681866
"ENSG00000168386","FILIP1L",432.283241733332,150.312523571836
"ENSG00000243974",NA,24.6802820859273,23.8428690624569
"ENSG00000036054","TBC1D23",671.394807079133,825.286464447026
"ENSG00000114021","NIT2",1114.8150097238,1065.04547188907
"ENSG00000154174","TOMM70",1733.56108056279,2133.71587740374
"ENSG00000206535","LNP1",110.815867355179,64.5094589504715
"ENSG00000181458","TMEM45A",158.254024004531,502.713061471782
"ENSG00000243495",NA,4.28835910912006,3.64105994716688
"ENSG00000114354","TFG",3655.12606691584,3828.08840706953
"ENSG00000154175","ABI3BP",6.16875774373535,27.29267165362
"ENSG00000081148","IMPG2",6.92091719758147,24.1347019825913
"ENSG00000138468","SENP7",523.757058680496,935.555568672108
"ENSG00000282978",NA,26.9367604474657,33.1900596054327
"ENSG00000174173","TRMT10C",765.618732032723,779.826303121
"ENSG00000081154","PCNP",2416.98236221058,2924.25084533768
"ENSG00000242299","RPS18P5",8612.19523833288,9784.25175125816
"ENSG00000066422","ZBTB11",530.484884930037,538.835966964478
"ENSG00000256628","ZBTB11-AS1",43.6801849620207,50.7824763104016
"ENSG00000114391","RPL24",9403.38821711421,9873.8660517233
"ENSG00000244119",NA,47.2947512292708,48.6242008186616
"ENSG00000182504","CEP97",497.337757903761,366.92188996679
"ENSG00000144815","NXPE3",293.525575831681,661.033787148661
"ENSG00000144802","NFKBIZ",409.397715082783,587.341937114728
"ENSG00000170017","ALCAM",2392.76662863271,2999.89077211752
"ENSG00000114423","CBLB",1280.47550387792,2665.83235611515
"ENSG00000242759",NA,44.9938384507584,37.2187181772972
"ENSG00000239455",NA,5.30429948291091,3.93151322024768
"ENSG00000243701","DUBR",1319.57971878503,1009.87737979166
"ENSG00000239828",NA,48.9739822229598,3.54493831470681
"ENSG00000241218","CSP2",2.67174139444949,3.28681432707998
"ENSG00000138483","CCDC54",17.9787113913166,0.676634440484473
"ENSG00000273125","LINC01990",5.19200067593258,4.2535870501355
"ENSG00000114439","BBX",3554.30359322329,3033.05781916023
"ENSG00000241469","LINC00635",1.39202010071391,7.66830106173744
"ENSG00000279277",NA,2.52025928148309,2.67420847648393
"ENSG00000196776","CD47",3049.84212505756,1514.37619492387
"ENSG00000114446","IFT57",1004.69151412535,559.182243015668
"ENSG00000144821","MYH15",636.082496054353,47.4297025129875
"ENSG00000241634","RPL13P8",97.4858414669477,63.5772613838255
"ENSG00000163507","CIP2A",957.458976122284,865.866974588653
"ENSG00000276763",NA,4.02457818917532,3.64105994716688
"ENSG00000198919","DZIP3",1283.54432944323,1600.98375091203
"ENSG00000163530","DPPA2",6.7355028896129,8.40951532550241
"ENSG00000121570","DPPA4",1663.83524902187,1840.50665083985
"ENSG00000214380",NA,10.5354834648316,4.86627164835899
"ENSG00000240895",NA,10.7600810787882,0.354324367714342
"ENSG00000206532",NA,7.82455876439399,8.44152962044662
"ENSG00000242242",NA,11.2484596126896,9.82795620053109
"ENSG00000177707","NECTIN3",3190.0730032538,1705.92643066223
"ENSG00000153283","CD96",4.02457818917532,30.8057909788778
"ENSG00000240787","NECTIN2P1",22.7659512563099,32.0912104464541
"ENSG00000177494","ZBED2",15.312221107853,1778.83085647345
"ENSG00000240891","PLCXD2",286.191821130275,272.27633530527
"ENSG00000144824","PHLDB2",2630.01152320058,5330.51779051468
"ENSG00000144827","ABHD10",572.5460266483,621.348982351743
"ENSG00000144834","TAGLN3",10.2325192388988,10.3750750665576
"ENSG00000176040","TMPRSS7",2.25647836153836,1.38528317591316
"ENSG00000114529","C3orf52",331.48337269598,830.777099337792
"ENSG00000174500","GCSAM",56.7646087923516,109.844599571098
"ENSG00000261488","TBILA",39.2742759349364,82.1033340501215
"ENSG00000172139","SLC9C1",4.40065791609838,6.57354990653252
"ENSG00000244144",NA,2.40796047450476,2.57808684402386
"ENSG00000091972","CD200",255.361360215469,52.7120025003663
"ENSG00000144848","ATG3",397.869721217191,629.39121150695
"ENSG00000138459","SLC35A5",955.996266049666,1396.69066856678
"ENSG00000091986","CCDC80",2606.23650810493,9577.69718259596
"ENSG00000163606","CD200R1",1.8803986346153,6.95996731681851
"ENSG00000272844",NA,3.16011992835088,4.86611415310411
"ENSG00000163607","GTPBP8",346.171486489923,343.429996934308
"ENSG00000163608","NEPRO",1611.88333554382,1362.19471954412
"ENSG00000240057",NA,14.6331771549971,6.57347115890508
"ENSG00000243795","LINC02044",4.17606030214173,3.60896690459523
"ENSG00000144857","BOC",1223.76905735922,3188.89722973736
"ENSG00000206530","CFAP44",212.592493460333,151.062563824168
"ENSG00000163611","SPICE1",637.39897512499,472.313915355672
"ENSG00000176542","USF3",581.6240511515,550.944538815669
"ENSG00000121579","NAA50",4130.57243399327,3052.73421089239
"ENSG00000239280",NA,4.28835910912006,1.64332841591255
"ENSG00000114573","ATP6V1A",1305.66234335979,2017.22696485051
"ENSG00000178075","GRAMD1C",221.746459046423,66.6713599602207
"ENSG00000241889",NA,99.5177222145294,131.722973549043
"ENSG00000184307","ZDHHC23",304.387453495475,211.45015623253
"ENSG00000163617","CCDC191",173.474950749349,215.505118332776
"ENSG00000151576","QTRT2",823.530158920701,648.770971147179
"ENSG00000181722","ZBTB20",32.5779563513116,40.9888999607848
"ENSG00000172020","GAP43",237.278026657247,15.854188808395
"ENSG00000185565","LSAMP",91.2673981952524,27.8112820576969
"ENSG00000198406",NA,143.283950428599,190.277835445454
"ENSG00000144847","IGSF11",53.2780946650376,88.5906120319176
"ENSG00000114638","UPK1B",3.42390084829561,21.8429704078745
"ENSG00000121578","B4GALT4",1042.51358220964,2366.04214399099
"ENSG00000240254","B4GALT4-AS1",1.65580102065864,2.35197715134123
"ENSG00000031081","ARHGAP31",254.408033120696,6102.17681205783
"ENSG00000242829","RPS26P21",1.27972129373558,5.96118029881878
"ENSG00000241155","ARHGAP31-AS1",3.79998057521867,9.28008766847041
"ENSG00000176142","TMEM39A",1555.85028181418,1944.50834695037
"ENSG00000163389","POGLUT1",615.896991829458,733.438249024332
"ENSG00000272662",NA,5.45578159587731,13.4698036239724
"ENSG00000113845","TIMMDC1",1408.97802067326,2305.30340242166
"ENSG00000144843","ADPRH",122.463836667822,350.477452073367
"ENSG00000144837","PLA1A",2.67174139444949,4.57589712290563
"ENSG00000242052","RPL10P7",1.76809982763697,4.63992571279405
"ENSG00000121577","POPDC2",109.509890506514,1091.85277038432
"ENSG00000138495","COX17",337.237267459617,501.295192698321
"ENSG00000183833","CFAP91",420.972568894436,29.2596488519692
"ENSG00000144852","NR1I2",21.037034734661,2.93248995936564
"ENSG00000082701","GSK3B",2433.28669366638,3252.95110788719
"ENSG00000242622",NA,134.57150343035,122.959250413694
"ENSG00000175697","GPR156",92.5576217109598,35.1226191426273
"ENSG00000240882","PTOV1P1",6.09564224274511,2.38414894154032
"ENSG00000163428","LRRC58",1081.39562503188,1155.23813527257
"ENSG00000240661",NA,25.4716248457615,52.8419118129614
"ENSG00000163430","FSTL1",28571.4117345299,57903.1735960014
"ENSG00000065518","NDUFB4",2676.35697307541,2597.95753028565
"ENSG00000113924","HGD",6.69631958362482,3.99546306250866
"ENSG00000144840","RABL3",438.925024730823,505.089886883971
"ENSG00000153767","GTF2E1",640.214521992334,831.827089770179
"ENSG00000213371","NAP1L1P3",25.4716248457615,13.2098275035273
"ENSG00000145087","STXBP5L",30.7706732176865,15.7574371949154
"ENSG00000051341","POLQ",1046.88515898891,1002.29263935119
"ENSG00000242445","RPL7AP11",2.29566166752643,3.22278573719156
"ENSG00000180353","HCLS1",15.8005996417544,84.774231999106
"ENSG00000173230","GOLGB1",8244.97223957042,7431.22091408586
"ENSG00000173226","IQCB1",1405.87486286013,851.32734681795
"ENSG00000145088","EAF2",55.6755529175705,40.2445326647754
"ENSG00000163406","SLC15A2",413.093073491096,29.9995244060677
"ENSG00000145103","ILDR1",218.669956841034,16.6271023765944
"ENSG00000114013","CD86",0.639860646867792,3.640902451912
"ENSG00000036828","CASR",169.288388225236,48.2642034946247
"ENSG00000121552","CSTA",1.01594037379085,2.99675479213638
"ENSG00000160124","MIX23",380.329702831816,267.411128313454
"ENSG00000114023","FAM162A",554.515204199937,527.305396356821
"ENSG00000196981","WDR5B",349.885423813093,392.336965314507
"ENSG00000272758","WDR5B-DT",68.0183195160271,55.7119103247472
"ENSG00000242531",NA,5.68037920983397,5.02642187070748
"ENSG00000114030","KPNA1",1848.93919011619,2243.47346999795
"ENSG00000138496","PARP9",202.527209667359,250.913226520808
"ENSG00000163840","DTX3L",229.341169085874,503.08344279487
"ENSG00000173200","PARP15",4.81592094900952,5.34865319585017
"ENSG00000173193","PARP14",232.882619852134,1122.92439113158
"ENSG00000169087","HSPBAP1",345.046072891053,287.3241000456
"ENSG00000138463","SLC49A4",638.158811218909,758.008384639056
"ENSG00000273033","LINC02035",194.478053289008,141.934509118126
"ENSG00000082684","SEMA5B",87.4779198420056,730.699506894395
"ENSG00000065485","PDIA5",687.488268777661,1799.51344273303
"ENSG00000121542","SEC22A",230.660073685598,390.407007576165
"ENSG00000173175","ADCY5",167.977560318397,117.249298994381
"ENSG00000206527","HACD2",2400.06120002813,3310.32427367995
"ENSG00000239523","MYLK-AS1",51.6562258393811,43.948241554777
"ENSG00000065534","MYLK",574.274943169949,9912.20224644974
"ENSG00000175455","CCDC14",3821.94065575284,4839.09224249168
"ENSG00000160145","KALRN",1318.23293320691,2320.53318079597
"ENSG00000114491","UMPS",1722.66849633871,1703.92742745931
"ENSG00000242199","RPS26P22",4.81592094900952,4.6078326702224
"ENSG00000082781","ITGB5",9726.57683137394,32045.5124238781
"ENSG00000244286",NA,8.46441941126179,11.0835663067315
"ENSG00000280042",NA,7.86374207038207,11.5023917500989
"ENSG00000243986","ENO1P3",0.752159453846118,3.31906486490651
"ENSG00000173706","HEG1",3959.23843716377,2939.58451299235
"ENSG00000221955","SLC12A8",131.343519111995,143.318963880377
"ENSG00000163848","ZNF148",999.201000228844,1044.43465235504
"ENSG00000114520","SNX4",863.63496092146,928.786502783396
"ENSG00000252965",NA,1.76809982763697,2.67428722411137
"ENSG00000144909","OSBPL11",1272.66952402838,1106.1943614498
"ENSG00000241288","LINC02614",17.1926197424683,75.6928889655399
"ENSG00000241278","ENPP7P4",1.39202010071391,3.60936064273243
"ENSG00000248787",NA,0.376079726923059,4.38195922042209
"ENSG00000171084",NA,45.9758466295471,28.4844106651869
"ENSG00000189366",NA,17.4224684674109,15.7574371949154
"ENSG00000114544","SLC41A3",2146.15929903835,1420.92131046837
"ENSG00000250012","LOC105374085",5.19200067593258,6.05722318365141
"ENSG00000144908","ALDH1L1",59.4129202137707,15.7555850620972
"ENSG00000250934",NA,20.8463693157065,2.96458300193729
"ENSG00000163884","KLF15",854.150150131046,77.3678379382594
"ENSG00000163885","CFAP100",4.81592094900952,2.41624198411197
"ENSG00000070476","ZXDC",1395.59588372798,1247.64437432123
"ENSG00000159650","UROC1",3.53619965527394,1.32109709076986
"ENSG00000180767","CHST13",17.6078827753794,0
"ENSG00000197763","TXNRD3",285.178706338383,245.432219708765
"ENSG00000248557","METTL5P2",12.7527785203818,9.11985869849448
"ENSG00000159685","CHCHD6",386.446349518505,283.897564508441
"ENSG00000114554","PLXNA1",8849.16102391287,7936.76120877557
"ENSG00000282860",NA,0.639860646867792,3.31906486490651
"ENSG00000163870","TPRA1",1255.67604645056,1313.35819589898
"ENSG00000073111","MCM2",9492.02220669096,4324.09010124427
"ENSG00000114631","PODXL2",1094.32694132579,369.379062468775
"ENSG00000114626","ABTB1",356.331290280644,672.025464125602
"ENSG00000074416","MGLL",60.9851035114673,232.43659849759
"ENSG00000058262","SEC61A1",13558.691844092,17611.6794163269
